time,seconds_elapsed,accelZ,accelY,accelX,time,seconds_elapsed,gyroZ,gyroY,gyroX
1743715035512108800,0.63810888671875,0.0145779759287834,0.0281213481128215,0.0395346494656056,1743715035512108800,0.63810888671875,0.0033848998136818,0.0056570484302937,-0.0174099523574113
1743715035522072800,0.64807275390625,0.0019599018961191,0.0155552965283393,0.031366467513889,1743715035522072800,0.64807275390625,0.0053292736411094,0.0053808786906301,-0.0200102627277374
1743715035532035800,0.658035888671875,0.0016395839005708,0.0119271691590547,0.0144151865825057,1743715035532035800,0.658035888671875,0.001269614091143,-0.0031038096640259,-0.0217426251620054
1743715035541999900,0.667999755859375,-0.0146294138550758,0.0063005614489316,0.041017435369268,1743715035541999900,0.667999755859375,-0.0037230139132589,-0.0170917958021163,-0.024488877505064
1743715035551963000,0.677962890625,-0.0383902286708354,0.0206289465308189,0.0581486759774386,1743715035551963000,0.677962890625,-0.0047291917726397,-0.0249576959758996,-0.0236071478575468
1743715035561927000,0.687927001953125,-0.0425707292258739,0.0391992069661617,0.0616935089774429,1743715035561927000,0.687927001953125,-0.0020662969909608,-0.0206140801310539,-0.0212007146328687
1743715035571889700,0.6978896484375,-0.0586363133639097,0.0500689760267734,0.0518298482194542,1743715035571889700,0.6978896484375,0.0010673339711502,-0.0090569900348782,-0.0189343132078647
1743715035581854000,0.70785400390625,-0.0708341161578893,0.0515998388558626,0.0521644139360636,1743715035581854000,0.70785400390625,0.0115143815055489,-0.0102175958454608,-0.0110484259203076
1743715035591816700,0.717816650390625,-0.031550153517723,0.0414636447668075,0.0676892422609031,1743715035591816700,0.717816650390625,0.0029949829913675,-0.0115592367947101,-0.0086598731577396
1743715035601779700,0.72777978515625,-0.0407213019669055,-0.0055360068172216,-0.0761309804569929,1743715035601779700,0.72777978515625,-0.0053058234043419,-0.0071431826800107,-0.0054995007812976
1743715035611743700,0.73774365234375,-0.0060743514776229,0.0498474422305822,-0.0517141128852963,1743715035611743700,0.73774365234375,-0.0031423312611877,-0.0041791116818785,-0.0010797230061143
1743715035621706800,0.747706787109375,-0.0478700046777725,0.02528933955729,0.0517111902758479,1743715035621706800,0.747706787109375,0.0028599011711776,-0.0021559079177677,0.008527098223567
1743715035631670800,0.7576708984375,-0.0645680415004491,0.0122942489057779,0.0516181051649153,1743715035631670800,0.7576708984375,0.0029677916318178,-0.0068975333124399,0.0102147664874792
1743715035641633800,0.7676337890625,0.0251221662968397,0.0214256498664617,0.0157882285013794,1743715035641633800,0.7676337890625,0.0011768160620704,-0.0070951399393379,0.0054668830707669
